EI,LogEI,R,Weight,n_0,n_45,EI_bin,R_bin
365245401912.1511,11.562584757291482,132.0,0.8421946399905794,10,1,"(11.557, 11.569]","(130.16, 132.12]"
362864927806.78326,11.559744994113878,134.0,0.8548703380292837,9,2,"(11.557, 11.569]","(132.12, 134.08]"
369798726199.88306,11.56796541086503,136.0,0.7866124517899137,9,1,"(11.557, 11.569]","(134.08, 136.04]"
362620326354.9545,11.559452144426828,138.0,0.8210184205497923,9,1,"(11.557, 11.569]","(136.04, 138.0]"
371846212029.26733,11.57036336171925,106.0,1.3942177081605183,19,4,"(11.569, 11.582]","(104.68, 106.64]"
374090014954.8182,11.572976116356728,108.0,1.2220135688007043,19,1,"(11.569, 11.582]","(106.64, 108.6]"
378320245953.0459,11.577859583350403,110.0,1.177398303562602,18,1,"(11.569, 11.582]","(108.6, 110.56]"
381645193888.07465,11.581659797620194,112.0,1.130585934086285,17,1,"(11.569, 11.582]","(110.56, 112.52]"
372677314467.19574,11.571332957278738,114.0,1.081633009039518,15,2,"(11.569, 11.582]","(112.52, 114.48]"
378001422260.0011,11.577493433907353,116.0,1.0401338267226583,15,1,"(11.569, 11.582]","(114.48, 116.44]"
377798532222.72394,11.577260266320568,118.0,0.9868701339003418,14,1,"(11.569, 11.582]","(116.44, 118.4]"
375644456180.402,11.574776983837227,120.0,1.0134931210202167,13,2,"(11.569, 11.582]","(118.4, 120.36]"
378440037349.4206,11.577997076672943,122.0,0.9671759922098119,13,1,"(11.569, 11.582]","(120.36, 122.32]"
374456716644.16547,11.57340162494879,124.0,0.9086293971812187,12,1,"(11.569, 11.582]","(122.32, 124.28]"
374368247032.731,11.573299005869286,126.0,0.9441889587634955,12,1,"(11.569, 11.582]","(124.28, 126.24]"
377053287393.68054,11.576402731600067,128.0,0.8718777896824633,11,1,"(11.569, 11.582]","(126.24, 128.2]"
374860372497.22174,11.573869532404975,130.0,0.9070528203239407,11,1,"(11.569, 11.582]","(128.2, 130.16]"
375665584264.7048,11.574801409999354,132.0,0.8312054745520285,10,1,"(11.569, 11.582]","(130.16, 132.12]"
381933577136.1273,11.58198784042078,134.0,0.8548364088286249,10,1,"(11.569, 11.582]","(132.12, 134.08]"
379178876395.8209,11.578844135310911,136.0,0.867512106867329,9,2,"(11.569, 11.582]","(134.08, 136.04]"
374374238265.13635,11.573305956080405,138.0,0.8095484657715358,9,1,"(11.569, 11.582]","(136.04, 138.0]"
386481109282.14716,11.587128270996844,108.0,1.3537998620350242,19,3,"(11.582, 11.595]","(106.64, 108.6]"
384693979180.1665,11.58511538924601,110.0,1.2442497616028128,18,2,"(11.582, 11.595]","(108.6, 110.56]"
388217365826.0206,11.589074958444742,112.0,1.1984658238975752,17,2,"(11.582, 11.595]","(110.56, 112.52]"
383996272014.4593,11.584327008087822,114.0,1.0815764603717535,16,1,"(11.582, 11.595]","(112.52, 114.48]"
385303117665.6661,11.585802523104663,116.0,1.0303698824190075,15,1,"(11.582, 11.595]","(114.48, 116.44]"
384934843568.0753,11.585387224382321,118.0,1.0578549225630276,14,2,"(11.582, 11.595]","(116.44, 118.4]"
389026418560.6589,11.58997909501601,120.0,1.0134441121748208,14,1,"(11.582, 11.595]","(118.4, 120.36]"
386820111613.9435,11.587509045907073,122.0,0.9569546320157983,13,1,"(11.582, 11.595]","(120.36, 122.32]"
382247082764.9894,11.58234417964642,124.0,0.982878928929515,12,2,"(11.582, 11.595]","(122.32, 124.28]"
392641939548.47217,11.593996686353345,126.0,0.9231184224995749,12,1,"(11.582, 11.595]","(124.28, 126.24]"
385355897384.3692,11.585862009700362,128.0,0.948344029207133,11,2,"(11.582, 11.595]","(126.24, 128.2]"
384798155604.3193,11.585232981731716,130.0,0.8962036442540338,11,1,"(11.582, 11.595]","(128.2, 130.16]"
384498082648.37756,11.584894178474757,132.0,0.9098884218530711,10,2,"(11.582, 11.595]","(130.16, 132.12]"
392826683817.11957,11.594200980746601,134.0,0.8436838805720871,10,1,"(11.582, 11.595]","(132.12, 134.08]"
387817168844.5079,11.588627031584823,136.0,0.8788011059087385,10,1,"(11.582, 11.595]","(134.08, 136.04]"
386204909608.4988,11.58681779042299,138.0,0.7980855481608236,9,1,"(11.582, 11.595]","(136.04, 138.0]"
399014923574.53424,11.600989139057342,108.0,1.4861471180535686,19,5,"(11.595, 11.608]","(106.64, 108.6]"
394837333463.8241,11.596418210235615,110.0,1.2441932129350484,19,1,"(11.595, 11.608]","(108.6, 110.56]"
398937796090.4572,11.600905184106086,112.0,1.1984092752298103,18,1,"(11.595, 11.608]","(110.56, 112.52]"
402088291520.2089,11.604321426989511,114.0,1.150428233286358,17,1,"(11.595, 11.608]","(112.52, 114.48]"
404218819882.389,11.606616529814609,116.0,1.1002500871046914,16,1,"(11.595, 11.608]","(114.48, 116.44]"
397582114216.778,11.599426838824684,118.0,1.0578021438064475,15,1,"(11.595, 11.608]","(116.44, 118.4]"
397049045378.364,11.598844156187763,120.0,1.0033697785169953,14,1,"(11.595, 11.608]","(118.4, 120.36]"
394447611993.6826,11.595989331163004,122.0,1.0301561284548573,13,2,"(11.595, 11.608]","(120.36, 122.32]"
397109336775.0797,11.598910098250553,124.0,0.9828336899953035,13,1,"(11.595, 11.608]","(122.32, 124.28]"
400778255296.3804,11.602904150331806,126.0,0.9985366267150064,12,2,"(11.595, 11.608]","(124.28, 126.24]"
401802836919.7835,11.604012998749358,128.0,0.9483025601841053,12,1,"(11.595, 11.608]","(126.24, 128.2]"
394804587911.48254,11.596382190839197,130.0,0.8853615053516708,11,1,"(11.595, 11.608]","(128.2, 130.16]"
402637634240.2631,11.604914365632135,132.0,0.9098507227412277,11,1,"(11.595, 11.608]","(130.16, 132.12]"
402033984887.35675,11.604262766580002,134.0,0.923535500340265,10,2,"(11.595, 11.608]","(132.12, 134.08]"
399122499210.98157,11.601106210389284,136.0,0.8674781776666702,10,1,"(11.595, 11.608]","(134.08, 136.04]"
395974618425.21893,11.597667348978174,138.0,0.8801538757053745,9,2,"(11.595, 11.608]","(136.04, 138.0]"
407830182494.3443,11.61047936368264,110.0,1.3783168511036388,19,3,"(11.608, 11.62]","(108.6, 110.56]"
416337994162.75903,11.619446045530783,112.0,1.2663728570693922,19,1,"(11.608, 11.62]","(110.56, 112.52]"
408972236904.8549,11.611693826911328,114.0,1.2194767955647836,17,2,"(11.608, 11.62]","(112.52, 114.48]"
411309415461.67474,11.614168651245736,116.0,1.170327081154196,16,2,"(11.608, 11.62]","(114.48, 116.44]"
405257605385.21826,11.607731173911274,118.0,1.04787483668481,15,1,"(11.608, 11.62]","(116.44, 118.4]"
409825229102.731,11.612598690333689,120.0,1.0855681679974045,15,1,"(11.608, 11.62]","(118.4, 120.36]"
416942660358.1334,11.620076333145676,122.0,1.019869423133649,14,1,"(11.608, 11.62]","(120.36, 122.32]"
405898852522.3138,11.608417823566777,124.0,0.9724489669833033,13,1,"(11.608, 11.62]","(122.32, 124.28]"
416382777423.7511,11.619492757763293,126.0,0.998491387780795,13,1,"(11.608, 11.62]","(124.28, 126.24]"
411406619154.1865,11.614271274813767,128.0,0.9376074478179304,12,1,"(11.608, 11.62]","(126.24, 128.2]"
410724993233.5922,11.613551131130189,130.0,0.9738204606721539,12,1,"(11.608, 11.62]","(128.2, 130.16]"
413104480559.6269,11.616059905389971,132.0,0.8988452210208782,11,1,"(11.608, 11.62]","(130.16, 132.12]"
410151833376.72614,11.612944657185578,134.0,0.9346737029343022,11,1,"(11.608, 11.62]","(132.12, 134.08]"
410502627253.24915,11.613315940987585,136.0,0.8561622865921459,10,1,"(11.608, 11.62]","(134.08, 136.04]"
416819570494.91174,11.619948101746397,138.0,0.8801199465047155,10,1,"(11.608, 11.62]","(136.04, 138.0]"
420970242264.4942,11.624251397315268,110.0,1.513001452056454,19,5,"(11.62, 11.633]","(108.6, 110.56]"
423125803230.53394,11.626469510462325,112.0,1.3345332282727949,19,2,"(11.62, 11.633]","(110.56, 112.52]"
420291194452.11847,11.623550291169094,114.0,1.219420246897019,18,1,"(11.62, 11.633]","(112.52, 114.48]"
423248742553.6729,11.626595676520342,116.0,1.1702705324864313,17,1,"(11.62, 11.633]","(114.48, 116.44]"
425139225471.48694,11.628531176997015,118.0,1.1189237138376291,16,1,"(11.62, 11.633]","(116.44, 118.4]"
425889454288.5359,11.62929688637335,120.0,1.0653797909506122,15,1,"(11.62, 11.633]","(118.4, 120.36]"
424743930301.89636,11.628127181407526,122.0,1.0931915567306056,14,2,"(11.62, 11.633]","(120.36, 122.32]"
428658765871.1047,11.63211170927242,124.0,1.0467701270441017,14,1,"(11.62, 11.633]","(122.32, 124.28]"
425594858630.8819,11.628996372854369,126.0,0.987943301950808,13,1,"(11.62, 11.633]","(124.28, 126.24]"
419898895125.71063,11.62314473188624,128.0,1.0141943245004978,12,2,"(11.62, 11.633]","(126.24, 128.2]"
420707990033.41504,11.623980760161686,130.0,0.9629549483204481,12,1,"(11.62, 11.633]","(128.2, 130.16]"
422137827951.05804,11.625454271212222,132.0,0.9776488054798185,11,2,"(11.62, 11.633]","(130.16, 132.12]"
421020143098.8241,11.62430287452307,134.0,0.9234978012284217,11,1,"(11.62, 11.633]","(132.12, 134.08]"
420095129793.67694,11.623347646746295,136.0,0.9371825788274591,10,2,"(11.62, 11.633]","(134.08, 136.04]"
428701023964.40875,11.632154520836412,138.0,0.8686406926122047,10,1,"(11.62, 11.633]","(136.04, 138.0]"
429951416929.55524,11.633419384529722,112.0,1.4028338401722535,19,3,"(11.633, 11.646]","(110.56, 112.52]"
438605432946.382,11.642074006922035,114.0,1.288552501203736,19,1,"(11.633, 11.646]","(112.52, 114.48]"
430454017469.9175,11.633926765486144,116.0,1.240487767231992,17,2,"(11.633, 11.646]","(114.48, 116.44]"
432556988282.9793,11.636043332763618,118.0,1.1901693803542688,16,2,"(11.633, 11.646]","(116.44, 118.4]"
433522170757.2629,11.637011312634202,120.0,1.1376538892383312,15,2,"(11.633, 11.646]","(118.4, 120.36]"
438749048206.4058,11.642216187344754,122.0,1.0931387779740254,15,1,"(11.633, 11.646]","(120.36, 122.32]"
437489944169.3085,11.64096807509097,124.0,1.0363690677503028,14,1,"(11.633, 11.646]","(122.32, 124.28]"
433915654934.2295,11.637405319013524,126.0,1.0634821433241375,13,2,"(11.633, 11.646]","(124.28, 126.24]"
436269979865.60297,11.639755329816369,128.0,1.0141490855662858,13,1,"(11.633, 11.646]","(126.24, 128.2]"
430759843660.6057,11.634235210667104,130.0,0.9520964731362865,12,1,"(11.633, 11.646]","(128.2, 130.16]"
440197051873.8207,11.643647129632097,132.0,0.9776073364567909,12,1,"(11.633, 11.646]","(130.16, 132.12]"
431961314133.4198,11.635444853734587,134.0,0.9123289366900855,11,1,"(11.633, 11.646]","(132.12, 134.08]"
439953823942.19025,11.643407096805582,136.0,0.937144879715616,11,1,"(11.633, 11.646]","(134.08, 136.04]"
438689268169.6667,11.642157010215971,138.0,0.9508296573146533,10,2,"(11.633, 11.646]","(136.04, 138.0]"
443716609087.83936,11.647105685421973,112.0,1.5398557860593398,19,5,"(11.646, 11.658]","(110.56, 112.52]"
445712502511.8668,11.649054816486354,114.0,1.357881544874274,19,2,"(11.646, 11.658]","(112.52, 114.48]"
442393344561.91565,11.645808584748321,116.0,1.2404312185642274,18,1,"(11.646, 11.658]","(114.48, 116.44]"
445138918141.47974,11.648495565963511,118.0,1.1901128316865044,17,1,"(11.646, 11.658]","(116.44, 118.4]"
446769327563.8931,11.65008334947714,120.0,1.1375973405705666,16,1,"(11.646, 11.658]","(118.4, 120.36]"
447209970786.88574,11.650511477815423,122.0,1.0828847452164145,15,1,"(11.646, 11.658]","(120.36, 122.32]"
445638480553.9648,11.64898268479291,124.0,1.1108598738143947,14,2,"(11.646, 11.658]","(122.32, 124.28]"
449446396276.52527,11.652677902544209,126.0,1.0634331344787418,14,1,"(11.646, 11.658]","(124.28, 126.24]"
445917957542.93335,11.64925496215622,128.0,1.0034376369183122,13,1,"(11.646, 11.658]","(126.24, 128.2]"
446752217248.03265,11.650066716602854,130.0,1.0406886319852817,13,1,"(11.646, 11.658]","(128.2, 130.16]"
450710701267.0248,11.65389786968856,132.0,0.9665854984546426,12,1,"(11.646, 11.658]","(130.16, 132.12]"
449362602251.56476,11.652596925867691,134.0,1.0034519625808127,12,1,"(11.646, 11.658]","(132.12, 134.08]"
451383437428.1664,11.65454561950577,136.0,0.925812652359293,11,1,"(11.646, 11.658]","(134.08, 136.04]"
447591636653.774,11.650881963046103,138.0,0.9622945855446636,11,1,"(11.646, 11.658]","(136.04, 138.0]"
460043659016.3328,11.662799049007964,114.0,1.4969603543035184,19,4,"(11.658, 11.671]","(112.52, 114.48]"
461653085709.4519,11.664315742749688,116.0,1.31073214533808,19,1,"(11.658, 11.671]","(114.48, 116.44]"
465257149943.7349,11.66769305597207,118.0,1.2614421902314363,18,1,"(11.658, 11.671]","(116.44, 118.4]"
467771189436.6423,11.670033469602247,120.0,1.2099551308865777,17,1,"(11.658, 11.671]","(118.4, 120.36]"
460681003685.62286,11.663400304363373,122.0,1.1665483735104583,16,1,"(11.658, 11.671]","(120.36, 122.32]"
460357488995.55585,11.663095212553193,124.0,1.1108070950578146,15,1,"(11.658, 11.671]","(122.32, 124.28]"
458701463819.166,11.66153012606521,126.0,1.0528687123669562,14,1,"(11.658, 11.671]","(124.28, 126.24]"
461270373900.7509,11.66395556199044,128.0,1.0908309640106975,14,1,"(11.658, 11.671]","(126.24, 128.2]"
466877976861.75604,11.66920338827436,130.0,1.0189319718858172,13,1,"(11.658, 11.671]","(128.2, 130.16]"
459945495119.4266,11.662706369569909,132.0,1.045509720071481,12,2,"(11.658, 11.671]","(130.16, 132.12]"
460278903607.1795,11.663021069925577,134.0,0.9922597245931336,12,1,"(11.658, 11.671]","(132.12, 134.08]"
461188906624.7074,11.663878852287844,136.0,1.0069535817525042,11,2,"(11.658, 11.671]","(134.08, 136.04]"
459446818532.5498,11.6622352485741,138.0,0.9507919582028102,11,1,"(11.658, 11.671]","(136.04, 138.0]"
469089099626.5547,11.671255341224626,116.0,1.3812298614757534,19,2,"(11.671, 11.684]","(114.48, 116.44]"
472912458488.2273,11.674780755295654,118.0,1.3329683381401887,18,2,"(11.671, 11.684]","(116.44, 118.4]"
475648357314.8318,11.677286001218718,120.0,1.2825097105664094,17,2,"(11.671, 11.684]","(118.4, 120.36]"
469120964941.74725,11.67128484193258,122.0,1.1562709673035048,16,1,"(11.671, 11.684]","(120.36, 122.32]"
469230461291.5346,11.671386197692028,124.0,1.100389699482217,15,1,"(11.671, 11.684]","(122.32, 124.28]"
482664044818.4627,11.683644948044849,126.0,1.1284754121416034,15,1,"(11.671, 11.684]","(124.28, 126.24]"
480587786314.98175,11.681772729423752,128.0,1.069368356983609,14,1,"(11.671, 11.684]","(126.24, 128.2]"
475932466388.75275,11.67754533180558,130.0,1.096808158193418,13,2,"(11.671, 11.684]","(128.2, 130.16]"
477924152409.52704,11.679358978612727,132.0,1.0454644811372689,13,1,"(11.671, 11.684]","(130.16, 132.12]"
471268280172.74005,11.673268209525093,134.0,0.9810745237729988,12,1,"(11.671, 11.684]","(132.12, 134.08]"
480962426399.66974,11.682111149877642,136.0,1.0069121127294767,12,1,"(11.671, 11.684]","(134.08, 136.04]"
471379199239.17236,11.673370414304214,138.0,0.9392963680285005,11,1,"(11.671, 11.684]","(136.04, 138.0]"
484081661566.4423,11.68491863060339,116.0,1.522646015839269,19,4,"(11.684, 11.697]","(114.48, 116.44]"
485494388346.7277,11.686184214420882,118.0,1.3329117894724243,19,1,"(11.684, 11.697]","(116.44, 118.4]"
488895514121.46216,11.689216052397333,120.0,1.2824531618986448,18,1,"(11.684, 11.697]","(118.4, 120.36]"
491157927592.1731,11.691221158220417,122.0,1.229797430086651,17,1,"(11.684, 11.697]","(120.36, 122.32]"
492205976387.18915,11.692146882622007,124.0,1.1749445940364425,16,1,"(11.684, 11.697]","(122.32, 124.28]"
491962232213.7495,11.691931763395923,126.0,1.1178946537480192,15,1,"(11.684, 11.697]","(124.28, 126.24]"
489461136919.86523,11.689718214645204,128.0,1.1461965079819723,14,2,"(11.684, 11.697]","(126.24, 128.2]"
493016370458.5582,11.692861340132769,130.0,1.0967591493480218,14,1,"(11.684, 11.697]","(128.2, 130.16]"
488484744190.6349,11.688851004866903,132.0,1.034426306853322,13,1,"(11.684, 11.697]","(130.16, 132.12]"
488745929591.91797,11.689083153497263,134.0,1.0723307531922381,13,1,"(11.684, 11.697]","(132.12, 134.08]"
492441668577.0471,11.692354794193138,136.0,0.995563549091355,12,1,"(11.684, 11.697]","(134.08, 136.04]"
490350467151.1389,11.690506593383507,138.0,1.0330834644894717,12,1,"(11.684, 11.697]","(136.04, 138.0]"
501085274741.12506,11.699911640434278,118.0,1.4763848073780983,19,3,"(11.697, 11.709]","(116.44, 118.4]"
510142776752.96844,11.707691741741053,120.0,1.355091433606768,19,1,"(11.697, 11.709]","(118.4, 120.36]"
499385941722.73553,11.698436312308125,122.0,1.3035206822336178,17,2,"(11.697, 11.709]","(120.36, 122.32]"
500664456673.87354,11.699546760924932,124.0,1.2496962779544882,16,2,"(11.697, 11.709]","(122.32, 124.28]"
500653708342.9752,11.699537437333365,126.0,1.1936747694371441,15,2,"(11.697, 11.709]","(124.28, 126.24]"
505679815053.2752,11.703875618481396,128.0,1.1461437292253915,15,1,"(11.697, 11.709]","(126.24, 128.2]"
503159478664.03375,11.701705658468184,130.0,1.0858680016002626,14,1,"(11.697, 11.709]","(128.2, 130.16]"
497921582844.50433,11.697160951555881,132.0,1.113471165628058,13,2,"(11.697, 11.709]","(130.16, 132.12]"
510748087132.85675,11.708206748776437,134.0,1.049920641820827,13,1,"(11.697, 11.709]","(132.12, 134.08]"
502460719628.6094,11.701102116012255,136.0,1.076825115642464,12,2,"(11.697, 11.709]","(134.08, 136.04]"
502256501417.47003,11.700925567145438,138.0,1.0215645008658194,12,1,"(11.697, 11.709]","(136.04, 138.0]"
516842013746.30176,11.713357809933905,118.0,1.6204187880679966,19,5,"(11.709, 11.722]","(116.44, 118.4]"
518266296579.0836,11.714552967115333,120.0,1.4279264946787125,19,2,"(11.709, 11.722]","(118.4, 120.36]"
513321340618.98303,11.710389319823607,122.0,1.3034641335658534,18,1,"(11.709, 11.722]","(120.36, 122.32]"
515311503761.0854,11.712069837714703,124.0,1.249639729286724,17,1,"(11.709, 11.722]","(122.32, 124.28]"
516036200682.3587,11.712680169079004,126.0,1.19361822076938,16,1,"(11.709, 11.722]","(124.28, 126.24]"
515416589964.7964,11.71215839328786,128.0,1.1353996080138207,15,1,"(11.709, 11.722]","(126.24, 128.2]"
512410659870.27734,11.709618155956887,130.0,1.1638648250657613,14,2,"(11.709, 11.722]","(128.2, 130.16]"
526427107873.59766,11.721338244771552,132.0,1.1023676462169163,14,1,"(11.709, 11.722]","(130.16, 132.12]"
520577798471.6482,11.716485642438496,134.0,1.1301341730626981,13,2,"(11.709, 11.722]","(132.12, 134.08]"
522148818968.2031,11.717794300024213,136.0,1.0767798767082521,13,1,"(11.709, 11.722]","(134.08, 136.04]"
514239954679.2419,11.711165816808212,138.0,1.0100525744097113,12,1,"(11.709, 11.722]","(136.04, 138.0]"
534641056525.2616,11.728062306342926,120.0,1.5740173389107694,19,4,"(11.722, 11.735]","(118.4, 120.36]"
535611686822.933,11.728850044567263,122.0,1.3772710777411123,19,1,"(11.722, 11.735]","(120.36, 122.32]"
538547532960.1834,11.73122404076545,124.0,1.3244751052330621,18,1,"(11.722, 11.735]","(122.32, 124.28]"
540244289096.39185,11.732590184667666,126.0,1.2694820284867971,17,1,"(11.722, 11.735]","(124.28, 126.24]"
540623476609.39514,11.732894901038133,128.0,1.2122918475023168,16,1,"(11.722, 11.735]","(126.24, 128.2]"
539604840955.9438,11.732075837202652,130.0,1.152904562279623,15,1,"(11.722, 11.735]","(128.2, 130.16]"
536066590556.7166,11.729218741399913,132.0,1.18153314214955,14,2,"(11.722, 11.735]","(130.16, 132.12]"
539315028963.243,11.731842522837507,134.0,1.130085164217302,14,1,"(11.722, 11.735]","(132.12, 134.08]"
533677833291.70746,11.727279164431804,136.0,1.0654149767883316,13,1,"(11.722, 11.735]","(134.08, 136.04]"
533292107063.05927,11.726965155998036,138.0,1.1039728743991946,13,1,"(11.722, 11.735]","(136.04, 138.0]"
542892588491.30316,11.734713912756618,120.0,1.6472731220708818,19,5,"(11.735, 11.747]","(118.4, 120.36]"
544094051028.4689,11.735673977477981,122.0,1.4512748112801916,19,2,"(11.735, 11.747]","(120.36, 122.32]"
547267507364.16833,11.738199663762185,124.0,1.3995072705432203,18,2,"(11.735, 11.747]","(122.32, 124.28]"
549204502329.56586,11.73973408888677,126.0,1.3455426255680345,17,2,"(11.735, 11.747]","(124.28, 126.24]"
549826529138.4829,11.740225690728426,128.0,1.2893808763546342,16,2,"(11.735, 11.747]","(126.24, 128.2]"
549053305083.6527,11.739614510169368,130.0,1.2310220229030195,15,2,"(11.735, 11.747]","(128.2, 130.16]"
553883396271.2195,11.743418346522622,132.0,1.1814803633929696,15,1,"(11.735, 11.747]","(130.16, 132.12]"
550401240950.9503,11.740679404401769,134.0,1.1188672908335697,14,1,"(11.735, 11.747]","(132.12, 134.08]"
